work_raw,unit_raw,price,region,source
Антисептирование фанеры,,80.0,Регион,https://mastercity54.ru/prices/
Укладка шумо-теплоизоляции (мин.вата),,100.0,Регион,https://mastercity54.ru/prices/
Укладка паркетной доски (плавающий пол),,600.0,Регион,https://mastercity54.ru/prices/
Укладка паркетной доски на клей,,850.0,Регион,https://mastercity54.ru/prices/
Укладка ламината,,450.0,Регион,https://mastercity54.ru/prices/
Укладка ДВП на пол,,250.0,Регион,https://mastercity54.ru/prices/
Укладка ДСП на пол,,250.0,Регион,https://mastercity54.ru/prices/
Укладка пробковых панелей,,650.0,Регион,https://mastercity54.ru/prices/
Укладка линолеума,,250.0,Регион,https://mastercity54.ru/prices/
Укладка линолеума (на клей),,300.0,Регион,https://mastercity54.ru/prices/
Укладка гомогенного линолеума со сваркой швов,,400.0,Регион,https://mastercity54.ru/prices/
Укладка коврового плиточного покрытия,точка,300.0,Регион,https://mastercity54.ru/prices/
Соединение стыка линолеума (сварка шва),,200.0,Регион,https://mastercity54.ru/prices/
Соединение стыка ковролина,,180.0,Регион,https://mastercity54.ru/prices/
Укладка ковролина на клей,,300.0,Регион,https://mastercity54.ru/prices/
Монтаж плинтуса напольного пластикого,,100.0,Регион,https://mastercity54.ru/prices/
Монтаж плинтуса напольного деревяного,,150.0,Регион,https://mastercity54.ru/prices/
Лакировка деревянного плинтуса,,150.0,Регион,https://mastercity54.ru/prices/
Монтаж порожка,,400.0,Регион,https://mastercity54.ru/prices/
Окраска пола,,200.0,Регион,https://mastercity54.ru/prices/
Покрытие пола лаком,,250.0,Регион,https://mastercity54.ru/prices/
Устройство супер пола «Кнауф» ( ЭП ),,650.0,Регион,https://mastercity54.ru/prices/
Очистка потолка от обоев,,120.0,Регион,https://mastercity54.ru/prices/
Очистка потолка от масляной краски,,200.0,Регион,https://mastercity54.ru/prices/
"Очистка потолка от побелки, краски,водоэмульсионки",,150.0,Регион,https://mastercity54.ru/prices/
Демонтаж потолков подвесных,,80.0,Регион,https://mastercity54.ru/prices/
Демонтаж реечного потолка,,80.0,Регион,https://mastercity54.ru/prices/
Разбивка потолочного руста,,100.0,Регион,https://mastercity54.ru/prices/
Демонтаж плинтуса потолочного,,50.0,Регион,https://mastercity54.ru/prices/
"Разборка ПВХ ,МДФ панелей с потолка",,100.0,Регион,https://mastercity54.ru/prices/
"Разборка потолка ""Armstrong""",,80.0,Регион,https://mastercity54.ru/prices/
Разборка потолка из ГКЛ,,150.0,Регион,https://mastercity54.ru/prices/
Демонтаж клеевой плитки,,30.0,Регион,https://mastercity54.ru/prices/
Демонтаж шпаклевки с потолка,,150.0,Регион,https://mastercity54.ru/prices/
Очистка потолка от клеевой мастики,,100.0,Регион,https://mastercity54.ru/prices/
Грунтовка потолка,,50.0,Регион,https://mastercity54.ru/prices/
Проклейка потолка армировочной сеткой,,120.0,Регион,https://mastercity54.ru/prices/
Выравнивание потолка до 3х см. (штукатурка),шт,600.0,Регион,https://mastercity54.ru/prices/
Шпатлёвка и шлифовка потолка,,350.0,Регион,https://mastercity54.ru/prices/
Шпатлёвка и шлифовка потолка под покраску,,450.0,Регион,https://mastercity54.ru/prices/
Оклейка потолка обоями,,300.0,Регион,https://mastercity54.ru/prices/
Оклейка потолка стеклообоями,,300.0,Регион,https://mastercity54.ru/prices/
Окраска потолка на 2 раза,,280.0,Регион,https://mastercity54.ru/prices/
Оклейка потолка пробковыми панелями,,450.0,Регион,https://mastercity54.ru/prices/
Оклейка потолка пенопластовыми панелями,,150.0,Регион,https://mastercity54.ru/prices/
Монтаж плинтуса потолочного,,100.0,Регион,https://mastercity54.ru/prices/
Окраска плинтуса потолочного на 2 раза,,80.0,Регион,https://mastercity54.ru/prices/
"Монтаж потолка""Armstrong""",,400.0,Регион,https://mastercity54.ru/prices/
"Монтаж потолка""Armstrong""зеркальный",,450.0,Регион,https://mastercity54.ru/prices/
"Монтаж потолка из ПВХ, МДФ панелей по металлокаркасу",,600.0,Регион,https://mastercity54.ru/prices/
Монтаж потолка из алюм.реек по металлокаркасу,,600.0,Регион,https://mastercity54.ru/prices/
Обшивка потолка вагонкой,,450.0,Регион,https://mastercity54.ru/prices/
Монтаж уголка деревянного по потолку,,100.0,Регион,https://mastercity54.ru/prices/
